,id,name,link,reviews,rating,price_range_usd,is_sponsored,menu_link,reservation_link,featured_image,latitude,longitude,has_delivery,is_premium,cuisines
16,4773910,Saigon Kim Lien Restaurant,https://www.tripadvisor.com/Restaurant_Review-g1554764-d4773910-Reviews-Saigon_Kim_Lien_Restaurant-Vinh_Nghe_An_Province.html,25,3.8,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/fb/46/47/photo0jpg.jpg,18.67106,105.6741,False,False,"['Asian', 'Vietnamese']"
17,17379458,Nha Hang Son Que - Tu Nam 1999,https://www.tripadvisor.com/Restaurant_Review-g1554764-d17379458-Reviews-Nha_Hang_Son_Que_Tu_Nam_1999-Vinh_Nghe_An_Province.html,2,5.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/3e/c4/89/getlstd-property-photo.jpg,18.67757,105.59209,False,False,[]
18,6028218,Miao's Pizza,https://www.tripadvisor.com/Restaurant_Review-g1554764-d6028218-Reviews-Miao_s_Pizza-Vinh_Nghe_An_Province.html,31,3.5,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/63/ab/10/at-miaow-pizza.jpg,18.678047,105.67822,False,False,"['Italian', 'Pizza']"
19,17464894,Nha Hang Cuong Hang 129,https://www.tripadvisor.com/Restaurant_Review-g4235728-d17464894-Reviews-Nha_Hang_Cuong_Hang_129-Cua_Lo_Nghe_An_Province.html,1,1.0,$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/8a/9c/9b/getlstd-property-photo.jpg,18.804188,105.72648,False,False,"['Seafood', 'Deli']"
20,23016501,D'Art Chocolate Vinh - Nghệ An,https://www.tripadvisor.com/Restaurant_Review-g1554764-d23016501-Reviews-D_Art_Chocolate_Vinh_Ngh_An-Vinh_Nghe_An_Province.html,6,5.0,$$ - $$$,False,https://socolatpvinhna.blogspot.com,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/76/c4/f0/h-p-socola.jpg,18.679382,105.69968,False,False,"['Belgian', 'European', 'Deli', 'Healthy']"
21,4758191,Viet Duc,https://www.tripadvisor.com/Restaurant_Review-g1554764-d4758191-Reviews-Viet_Duc-Vinh_Nghe_An_Province.html,5,4.4,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f2/8c/49/c-m-giac-m-cung-ben-gia.jpg,18.68043,105.70403,False,False,['Vietnamese']
22,24110782,Nhà Hàng Kinh Vĩ Brasserie,https://www.tripadvisor.com/Restaurant_Review-g1554764-d24110782-Reviews-Nha_Hang_Kinh_Vi_Brasserie-Vinh_Nghe_An_Province.html,1,5.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/0b/25/85/nha-hang-kinh-vi.jpg,18.686428,105.68687,False,False,"['Cafe', 'Deli']"
23,7070092,Vuvuzela,https://www.tripadvisor.com/Restaurant_Review-g1554764-d7070092-Reviews-Vuvuzela-Vinh_Nghe_An_Province.html,36,3.5,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/be/e3/34/photo9jpg.jpg,18.675035,105.67438,False,False,"['Brew Pub', 'Bar', 'Pub']"
24,10865599,Nhà Hàng Hoàng An Villa,https://www.tripadvisor.com/Restaurant_Review-g1554764-d10865599-Reviews-Nha_Hang_Hoang_An_Villa-Vinh_Nghe_An_Province.html,1,5.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/8a/a9/fb/photo1jpg.jpg,18.66587,105.67198,False,False,"['Seafood', 'Thai', 'Vietnamese', 'Diner']"
25,13124568,Bachi Bachi Restaurant,https://www.tripadvisor.com/Restaurant_Review-g1554764-d13124568-Reviews-Bachi_Bachi_Restaurant-Vinh_Nghe_An_Province.html,5,5.0,$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/40/2b/02/1510484805558-largejpg.jpg,18.671791,105.69926,False,False,"['Asian', 'Korean']"
