,id,name,link,reviews,rating,price_range_usd,is_sponsored,menu_link,reservation_link,featured_image,latitude,longitude,has_delivery,is_premium,cuisines
2105,12826997,Hung Ky Mi Gia Restaurant,https://www.tripadvisor.com/Restaurant_Review-g293925-d12826997-Reviews-Hung_Ky_Mi_Gia_Restaurant-Ho_Chi_Minh_City.html,3,4.7,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/e0/25/66/photo0jpg.jpg,10.75571,106.68233,False,False,['Chinese']
2106,15190124,Mrsimple Steakhouse,https://www.tripadvisor.com/Restaurant_Review-g293925-d15190124-Reviews-Mrsimple_Steakhouse-Ho_Chi_Minh_City.html,75,4.6,$,True,http://www.mrsimplesteakhouse.com/menu,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/84/90/0a/where-love-tastes-bette.jpg,10.78712,106.6922,False,True,"['Italian', 'French', 'Steakhouse', 'Fusion']"
2107,25423508,Sher E Punjab,https://www.tripadvisor.com/Restaurant_Review-g293925-d25423508-Reviews-Sher_E_Punjab-Ho_Chi_Minh_City.html,3,5.0,$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/bb/c1/bc/stall-sher-e-punjab-in.jpg,10.77737,106.69757,False,False,"['Indian', 'Healthy']"
2108,23265494,San Fu Lou Song Hành Dimsum & Hot Pot,https://www.tripadvisor.com/Restaurant_Review-g293925-d23265494-Reviews-San_Fu_Lou_Song_Hanh_Dimsum_Hot_Pot-Ho_Chi_Minh_City.html,3,5.0,$,False,https://sanfulou.com/en/menu-en/,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/dc/ee/dd/our-food.jpg,10.799728,106.736824,False,False,"['Chinese', 'Asian']"
2109,27131517,The Hermit Cocktail Bar,https://www.tripadvisor.com/Restaurant_Review-g293925-d27131517-Reviews-The_Hermit_Cocktail_Bar-Ho_Chi_Minh_City.html,2,5.0,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3c/ae/e7/a-cozy-warm-cocktail.jpg,10.790367,106.70969,False,False,['Vietnamese']
2110,20997141,Sushi To,https://www.tripadvisor.com/Restaurant_Review-g293925-d20997141-Reviews-Sushi_To-Ho_Chi_Minh_City.html,4,3.3,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/4a/7d/0b/photo1jpg.jpg,10.801218,106.744354,False,False,"['Japanese', 'Seafood', 'Sushi']"
2111,27518948,Chả Cá Lăng Ngon 3b Chi Nhánh Sài Gòn,https://www.tripadvisor.com/Restaurant_Review-g293925-d27518948-Reviews-Ch_Ca_Lang_Ngon_3b_Chi_Nhanh_Sai_Gon-Ho_Chi_Minh_City.html,3,5.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2d/ec/4d/caption.jpg,10.769162,106.6997,False,False,[]
2112,9754890,Pho Ong Hung Restaurant,https://www.tripadvisor.com/Restaurant_Review-g293925-d9754890-Reviews-Pho_Ong_Hung_Restaurant-Ho_Chi_Minh_City.html,19,3.7,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/d3/8e/f2/photo2jpg.jpg,10.76444,106.68002,False,False,"['Asian', 'Vietnamese', 'Soups']"
2113,10683131,Annam Cafe Gourmet,https://www.tripadvisor.com/Restaurant_Review-g293925-d10683131-Reviews-Annam_Cafe_Gourmet-Ho_Chi_Minh_City.html,35,3.0,$$ - $$$,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/a3/7d/be/les-canapes.jpg,10.776544,106.70502,False,False,['Cafe']
2114,27425004,Cau Ca Cau Tom Ky Anh Quan,https://www.tripadvisor.com/Restaurant_Review-g293925-d27425004-Reviews-Cau_Ca_Cau_Tom_Ky_Anh_Quan-Ho_Chi_Minh_City.html,1,5.0,,False,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/81/6f/2c/spacious-place-to-bring.jpg,10.833845,106.740234,False,False,['Vietnamese']
